1.119443468926076601e+00,7.536877802380864688e-01
1.087413068089596146e+00,8.263422921926022457e-01
1.339516110386016035e+00,1.079616477149135445e+00
1.030034424959092032e+00,1.023262648196546998e+00
1.032961437937066407e+00,1.060414443952531149e+00
1.386580209326125468e+00,1.346898315263022061e+00
1.648433293521476717e+00,1.261202751175483527e+00
8.782063549606102804e-01,9.319216176097248061e-01
1.187363777313240165e+00,1.641945608924575861e+00
6.163649660510516215e-01,1.094849950394163773e+00
1.281984281227390277e+00,5.590146073817077177e-01
1.047617406140246343e+00,1.331479976807177890e+00
9.378811182824675630e-01,1.071698245528170279e+00
3.963685662105098095e-01,1.436242972290762365e+00
1.468131273672153458e+00,6.769899240501704440e-01
7.677303664787326065e-01,8.543428596856212920e-01
1.312338028966057335e+00,1.249652262346699017e+00
1.389026056629273587e+00,1.382673479317769738e+00
8.429419231884237584e-01,1.525004045979617473e+00
9.152606294081795379e-01,1.083624313842469711e+00
1.418698149691672628e+00,9.137588678781921603e-01
7.989969209364978786e-01,7.851005423780123005e-01
6.656898456081105087e-01,8.382586649777024057e-01
1.111284831813613039e+00,8.467201309836303036e-01
1.162409656903580890e+00,1.306034220020884984e+00
8.406086871887659129e-01,7.059860269704292257e-01
1.716101143357219749e+00,9.336267728303763169e-01
1.210199497693324133e+00,1.301591835088188320e+00
7.190221105169247728e-01,6.057038840009204561e-01
1.031649251097808140e+00,9.301653298354994881e-01
6.086795520846993712e-01,5.300856724269000786e-01
1.049229931324237919e+00,9.689262618658441850e-01
1.269714102399896349e+00,1.011046597973871197e+00
6.081525114681084476e-01,9.229608593829398133e-01
1.403553998020415472e+00,7.545236793698523181e-01
1.476130027423193436e+00,1.002289041238661138e+00
8.199661211774067482e-01,1.220392934319431300e+00
1.062643031079858247e+00,1.195480021337982368e+00
1.101168726042459856e+00,9.035286251193405116e-01
1.486886318751613478e+00,9.898472537378366631e-01
1.190270167915012722e+00,1.314874285045896318e+00
3.121271951412167844e-01,8.974719982674405072e-01
1.174441495936187074e+00,1.328637915620301868e+00
1.644535279545712658e+00,8.383219800499205343e-01
1.836560723157755481e-01,7.844519376228161756e-01
7.878650047980262361e-01,1.131810905520375332e+00
1.203610500583978338e+00,1.397790976184746459e+00
6.534127523988468855e-01,9.410567339937651044e-01
1.063573916730224722e+00,1.066787039001438009e+00
9.899624561202298167e-01,1.170514690920949397e+00
9.422149385262797994e-01,1.107254542937741615e+00
9.042589365596697126e-01,1.098561153131172530e+00
1.273833730587490276e+00,8.720332619273353236e-01
1.194841161398097151e+00,1.166705805082992375e+00
1.362154888674274034e+00,1.516562745778246013e+00
8.145632164364453587e-01,1.762283823530192528e+00
9.333354462986618305e-01,1.409520571814551149e+00
1.336452294446638822e+00,1.298573059510724770e+00
6.396756627650135307e-01,1.331041767129258480e+00
9.619263418348444894e-01,6.730476324088091600e-01
9.009060925791325669e-01,7.030696539671420497e-01
1.175951663245027090e+00,1.302017422899613752e+00
1.345377139837523162e+00,1.283742668899976680e+00
5.299117218453873734e-01,1.353677854378291689e+00
1.022317448674492812e+00,7.918049025714258837e-01
3.981469926803100079e-01,1.257713416150499475e+00
1.324482240877501438e+00,1.369009892240744319e+00
1.072832449619691708e+00,1.745545450188128234e+00
5.943863081827618355e-01,1.255353261811664511e+00
5.525517018773346001e-01,1.371957908616668331e-01
3.680660697509465784e-01,6.521679459808396029e-01
1.102798870392242225e+00,1.368904776003535551e+00
7.724938677453462299e-01,8.410577493928801385e-01
1.152316875184628886e+00,9.137156190723055849e-01
9.460629105141540318e-01,1.124546182951549733e+00
1.158108319344713477e+00,9.767540575740327746e-01
1.215102531871460334e+00,7.050528065611072481e-01
1.197049309368102055e+00,1.567668000297888220e+00
1.332452833806739623e+00,1.172442713840483819e+00
7.504977338528694419e-01,6.800015992209443860e-01
9.024498071804435417e-01,1.104315378056514696e+00
7.406873637074863348e-01,1.059290122705749404e+00
2.967432503970675595e-01,1.445632976787237345e+00
1.276538497543220574e+00,1.205144588392126348e+00
1.209740539381361835e+00,7.083857775208686203e-01
1.184542731032981022e+00,8.258031907867873223e-01
1.215182743125405862e+00,1.184748047238972202e+00
1.297962621548248041e+00,1.471918380519289471e+00
6.211456538610443667e-01,8.567261234210855614e-01
9.885372155933649374e-01,4.976528678016857721e-01
1.233500899285989716e+00,1.081909102823460422e+00
1.117556070652203859e+00,9.689975814908865503e-01
1.275576520883975773e+00,9.093947993687706566e-01
9.702114057650192969e-01,9.193904474570080421e-01
1.563125665110572493e+00,8.874776465381967183e-01
1.009091759625406981e+00,1.125338275308844560e+00
1.301525051398358501e+00,9.745676185866611885e-01
1.245186113722645205e+00,8.464011330713659964e-01
1.340866889223699454e+00,9.697582699252619287e-01
9.946729666152474003e-01,1.001379296334529601e+00
1.380244241561585206e+00,8.612631885104629070e-01
1.611440397872523578e+00,7.217197214879530476e-01
1.539456026067314021e+00,1.251776626099520895e+00
1.149701739110360110e+00,1.125639239899392630e+00
9.783141565234837467e-01,6.356851611073705000e-01
1.261338779624772144e+00,1.050543279444668299e+00
9.024089616741244324e-01,9.586775875497856036e-01
5.205038879653586248e-01,1.130590262532503720e+00
1.658008656600520769e+00,8.664422708588398470e-01
1.269670461031463971e+00,1.173918120325597503e+00
1.284167800027134598e+00,1.127535274124688236e+00
8.280183315130706934e-01,1.334988985223375835e+00
8.237262324686859261e-01,1.232469055570183381e+00
5.067483630028579711e-01,9.160059273016414316e-01
1.219261109262031573e+00,1.190344353749568374e+00
1.390630398713146754e+00,1.030921718521248920e+00
6.382915981198904465e-01,1.437242151290254233e+00
1.338401317510635735e+00,1.403948976604080023e+00
1.122124078401354197e+00,1.276321804940400373e+00
8.158159944941693054e-01,5.402362492379557679e-01
1.385895640573194587e+00,1.061855619274145512e+00
1.168270587606802691e+00,1.132882667211051686e+00
9.509868101766127957e-01,1.337337501191536715e+00
8.594539872780596612e-01,1.457481626749795200e+00
1.018229127716745008e+00,1.230862412494494240e+00
8.765074730344047937e-01,6.095915792701254166e-01
1.203974889814982241e+00,6.710714564772395363e-01
1.326474966848630199e+00,1.378412808479056562e+00
8.455890176548267467e-01,5.712505928006624822e-01
1.510622572709714673e+00,1.447067007902523628e+00
1.406076240230006213e+00,1.638603810233730140e+00
1.123548224586299327e+00,1.042161673901302432e+00
1.357623240477213944e+00,1.150294812203217720e+00
7.245539159255270922e-01,1.039740830370089464e+00
9.683118867441727895e-01,9.997644481301273256e-01
1.434157692149646834e+00,9.583980214193714708e-01
9.703287901820357719e-01,1.480563081892129373e+00
1.189706465646942934e+00,3.029908416538189542e-01
8.329227700401622414e-01,6.487895233045107846e-01
1.140000900092095204e+00,8.434929355154785480e-01
1.261430214638695979e+00,1.074115844137358833e+00
1.000524549854776346e+00,8.165598438881721544e-01
1.013943653498078579e+00,9.630938781189214426e-01
1.425931541160025073e+00,1.478093942486209844e+00
1.464883313208510174e+00,1.225596543351354484e+00
1.567974844988085481e+00,1.028732099165516889e+00
1.203896060548828473e+00,1.125998028666028272e+00
1.595186404696600890e+00,1.084684172237674105e+00
9.370006894110172180e-01,1.520075979602357519e+00
9.909297308766585877e-01,1.153184827738375828e+00
1.017862800116066113e+00,1.017835259008281090e+00
1.433031212601264981e+00,8.318627349236412671e-01
8.770741862146219647e-01,1.382987749502367913e+00
1.442644214559923199e+00,1.317096015084362470e+00
8.290303605150137756e-01,1.171875674928238409e+00
9.751534987881053107e-01,1.095485325693564160e+00
7.615869044454212089e-01,6.228418055513751384e-01
8.179175356685671749e-01,1.253582347540744824e+00
1.013119080304480946e+00,1.062671634008386379e+00
6.501243598488901654e-01,7.305756489955052002e-01
1.118317637633438721e+00,4.692271634059272944e-01
1.469603310197127310e+00,1.163488789697942893e+00
1.219370257796033474e+00,1.343720195496787451e+00
1.227203356580044424e+00,1.097833960751446680e+00
1.053153891816757115e+00,1.491699504077584670e+00
9.664684042758895366e-01,1.095295808445335917e+00
8.178878964408927699e-01,1.013184086907434445e+00
5.195609520271806669e-01,1.203219855615299538e+00
9.141577400362886907e-01,1.395321418366001431e+00
1.303881286061482569e+00,9.755419861888945388e-01
1.402690151120623119e+00,1.321121809956698145e+00
4.823153037678163391e-01,1.168713308906008441e+00
1.063080787448502651e+00,1.234669908917914283e+00
1.047765856509867977e+00,1.613134888859032889e+00
8.382412663377232231e-01,8.822244245759115477e-01
4.860298011886111658e-01,9.945914382819864841e-01
1.268472835952698663e+00,1.674962127680725166e+00
7.806654413576409324e-01,6.005150003386230395e-01
1.436548972112840605e+00,1.172665016168896068e+00
1.214106047920442633e+00,1.113753669567959736e+00
7.936522329390408581e-01,9.334946838469917463e-01
1.446666821382969648e+00,6.918431439278552864e-01
5.851525509252774038e-01,1.409048628219652155e+00
1.388569163964311182e+00,1.115252975725200324e+00
1.068082614695432753e+00,9.988979715295123185e-01
1.444988792014369139e+00,1.571403728874697148e+00
1.626654435402981269e+00,1.314387109722904512e+00
1.179456795820137183e+00,1.472018796967541121e+00
8.204708924686555660e-01,9.501099275680661149e-01
9.956145942769826229e-01,5.873785963020966561e-01
3.747067363018469210e-01,5.653217393998523077e-01
1.325960569896503127e+00,7.862806434203708505e-01
1.246919785497722311e+00,1.138648345240935056e+00
1.363251087978349041e+00,9.676291686370810385e-01
1.088020469213967667e+00,1.197860594359731801e+00
1.303851360799029857e+00,7.906941214002526364e-01
1.453336823602661365e+00,1.367678419219031660e+00
1.074706245240862001e+00,1.442442334522325842e+00
7.878649302456828263e-01,1.107790338943183128e+00
1.244290130148484108e+00,1.255392781969600247e+00
1.324838783304751022e+00,1.418421430624206669e+00
9.795744395201703147e-01,1.018083153038309208e+00
6.494157075116081534e-01,1.065792098227580587e+00
1.177195144625329704e+00,1.397386046427249173e+00
1.225111379858265570e+00,8.505200125802283573e-01
1.115365128880001944e+00,1.123349010105104906e+00
1.115620470832596078e+00,1.119329417118589243e+00
9.797278407582892257e-01,8.868373491188377145e-01
1.079219182051883053e+00,7.791469641467266838e-01
1.347138687602148721e+00,6.737789646181792103e-01
1.214465306469926675e+00,1.221555823374052885e+00
1.311303966820613898e+00,1.650843475929233639e+00
7.176453745141659901e-01,1.454561515460259136e+00
1.137851195525686032e+00,3.805631791698330102e-01
1.343649481852958960e+00,1.251901169304007855e+00
1.272714407687775884e+00,8.447708278661765213e-01
1.044406016756199707e+00,1.087785836585303478e+00
1.079999112749414625e+00,1.130680111468563620e+00
1.049957222870582685e+00,1.420654206555043153e+00
7.688441592501289445e-01,1.199243968666811044e+00
8.892496717119965366e-01,1.025154503925076011e+00
5.511515440247213293e-01,1.390991744833572241e+00
1.282867094051418411e+00,1.089934413295519988e+00
9.995391855061179776e-01,1.543204087578035066e+00
1.392617062505400183e+00,9.581183529239899466e-01
1.206364845199799030e+00,1.595373882829637990e+00
1.468644842828649155e+00,1.041778003016840426e+00
1.369135382077420360e+00,8.209226135616173314e-01
1.083212365867140425e+00,1.004434483390232336e+00
9.756517342955849381e-01,6.234156871663540933e-01
1.151364986271255386e+00,1.399978244980056630e+00
1.188277796612335457e+00,1.129013183414744104e+00
8.301798261373342092e-01,7.411707039811241682e-01
1.431629956149439886e+00,1.090061215905567815e+00
1.209513638958428450e+00,1.223324269798426123e+00
8.644682478746599230e-01,9.154527780005892179e-01
8.420440845379983941e-01,7.119444693891550102e-01
1.004777366626156798e+00,8.420961759758062160e-01
7.523485087798922333e-01,1.290261763772734049e+00
9.551886614543743104e-01,1.372046954272710506e+00
1.564666201802734857e+00,1.056261421326568195e+00
1.392602760633879999e+00,1.330153759572013428e+00
7.999449495892734241e-01,1.259959263091296355e+00
1.228495852786439801e+00,1.086894351201155740e+00
1.321185071952259316e+00,9.427848159753156043e-01
1.117820721067843914e+00,1.124794018633282766e+00
9.955107708034132141e-01,1.453968661642617288e+00
1.219907468137925610e+00,7.893892316887309857e-01
1.202929401546727783e+00,1.141367818759457586e+00
8.361147533820667554e-01,1.209590153836205717e+00
1.443881389214154654e+00,1.218751080045354929e+00
6.471185605547632447e-01,7.008820840946738961e-01
1.234524009914596654e+00,1.118122066207200449e+00
1.534619494634616776e+00,1.306871006378416578e+00
1.291124997798225760e+00,7.103572811880451976e-01
6.291844117100973133e-01,1.070634526748808435e+00
1.389259734118651224e+00,1.075345867157671664e+00
1.249522777562363185e+00,1.147967554946063506e+00
8.672722536992995002e-01,1.341948774010519374e+00
6.619210484720368104e-01,1.646743265410929524e+00
1.369805185755339050e+00,7.316788783159660081e-01
1.247860067678872031e+00,6.859976949945117974e-01
6.743181902639723280e-01,8.267093453455689467e-01
1.112243565785936861e+00,6.093042532861903116e-01
1.096098023461480997e+00,8.033375898336037046e-01
1.305350903917558592e+00,1.468189076969460105e+00
1.105962294229918541e+00,1.625591486830188170e+00
6.756134574269537785e-01,1.541366752883265523e+00
9.872262731045317041e-01,8.253222402119394507e-01
7.219981122821580444e-01,8.446450056685440577e-01
8.755468914855587537e-01,9.434894699306105581e-01
1.131474545518137198e+00,1.455510058085783154e+00
9.357782074455084365e-01,9.028479584652160383e-01
4.463615179825756729e-01,8.755550012657927761e-01
9.784038575733001730e-01,1.267171664300935863e+00
1.021003166198390488e+00,1.277566524743116272e+00
7.662954699625281751e-01,9.872989306023440825e-01
6.675215709249167073e-01,1.015346777389493305e+00
9.248092806817986844e-01,6.459565152282652489e-01
7.638077248366057503e-01,1.018173566206074021e+00
1.504027835318033635e+00,1.035934359788093895e+00
9.792586162787846327e-01,1.054066294549547811e+00
1.239344769009974812e+00,6.898243830997031756e-01
1.175016824472396415e+00,7.620890443446400875e-01
1.269142962892748194e+00,1.123814509623001001e+00
1.034637716525164786e+00,1.303151877249944413e+00
1.212156574427447842e+00,8.675236559217290866e-01
4.866309259315724778e-01,6.835065962208071166e-01
1.296568504219132834e+00,1.019491415893947872e+00
1.163132868548413024e+00,1.019557558918364526e+00
1.039431653294379476e+00,9.175329358586623574e-01
1.278783125608125681e+00,1.399104983027013915e+00
9.511365263840891870e-01,7.294624434512916311e-01
9.954636739107615151e-01,1.437518102785691143e+00
1.500005822820434931e+00,9.570949415562262086e-01
1.127567418141644850e+00,5.444002169260555579e-01
9.518639025985420332e-01,1.018042242882607029e+00
1.132166652124420025e+00,1.140391586210523611e+00
9.889519812137879118e-01,6.991559097250338306e-01
6.010064862865395208e-01,1.167842397765824991e+00
6.814556413292358616e-01,9.596925710508497076e-01
6.621744089860354121e-01,1.338391055773356486e+00
1.409561130317816380e+00,1.195102271089993451e+00
1.381390360594179745e+00,1.628501324256059535e+00
1.326693951525383941e+00,9.130603062220351562e-01
8.445692558155273311e-01,9.173447003871331162e-01
1.339510010412987784e+00,8.142483052159892321e-01
1.206317422127307415e+00,1.083829559326320080e+00
1.335110466396807638e+00,1.237817431362452147e+00
6.971530170419605321e-01,4.150727726635724535e-01
1.028787864051240675e+00,1.230337721993807421e+00
8.965866804950364255e-01,1.239124621764715828e+00
8.874289015540968162e-01,9.846158853800863753e-01
1.145008632452256592e+00,8.211570981208081710e-01
1.274014501893202311e+00,1.099461309805533915e+00
1.100436312705742159e+00,6.359949053026487942e-01
1.584093470293416406e+00,1.009935391707086350e+00
1.432082903663774998e+00,1.405586370266155516e+00
9.380467516064890932e-01,1.005745967436238786e+00
8.708844673636951805e-01,7.337945997951119681e-01
1.185008435354828027e+00,6.020826483079068092e-01
1.243679545063935521e+00,7.395703286205485005e-01
1.231600117297153352e+00,8.629663040399728757e-01
6.376329427262998895e-01,1.351102911568538012e+00
1.386336043358403103e+00,1.312822259667814073e+00
1.197914242365217818e+00,9.590894851067736093e-01
1.396748137952201763e+00,8.540419833932850757e-01
1.251749012218916768e-01,5.693944987024394111e-01
1.278604442622572002e+00,1.115500320380069077e+00
8.166557541468709713e-01,1.028538097925718819e+00
5.310254793409149299e-01,9.855603034841583510e-01
1.413981230058815486e+00,1.538227710845167850e+00
1.440986619805357138e+00,1.541066384813107870e+00
3.090564302518087891e-01,4.696492058886659327e-01
1.160167271265753364e+00,1.151069703664436839e+00
1.028848298745656420e+00,1.075190313319574376e+00
9.535378432771460799e-01,4.562205949084898182e-01
1.357384183831867652e+00,1.310341795634712980e+00
1.109113410105137199e+00,1.199944921556832078e+00
1.356396318437711246e+00,1.221437971514092169e+00
7.898182022480829678e-01,9.880483982823543565e-01
1.113172958137286006e+00,6.632569519812667735e-01
8.145058166476254469e-01,1.296399131656778891e+00
8.556632961743919630e-01,9.251097383146466013e-01
8.472180067773172896e-01,6.720732613886928331e-01
8.696071396838358503e-01,1.126522172947974632e+00
8.787613468200893285e-01,1.319936105761495337e+00
1.250979669821701501e+00,9.384867422604756815e-01
1.205191492272400966e+00,1.550364353930804073e+00
1.273129875293864677e+00,1.490449915673484282e+00
1.348966018002372369e+00,1.129967678972296108e+00
7.630256641248914784e-01,1.660624856455733767e+00
1.102242122760105136e+00,1.510025037879022758e+00
1.361706882097546423e+00,1.309126565794710206e+00
7.168909058557078051e-01,9.612874830986128938e-01
1.385174489233089279e+00,1.218957636465344940e+00
9.598250244522680275e-01,1.450850393839232755e+00
7.847342456895319840e-01,8.812758479860774985e-01
1.052571785612679278e+00,9.888307679237506864e-01
9.778929620501995990e-01,5.290369867885293953e-01
1.163107837470437556e+00,1.469434452340190767e+00
1.189559436417832128e+00,9.735037127226662257e-01
1.539147218168655851e+00,1.114042963526109764e+00
1.363920483451367627e+00,1.226957983224282733e+00
8.823411901283521042e-01,8.183602680326008683e-01
5.418134971049688442e-01,1.337546803613874236e+00
7.904661643227914869e-01,1.356412254194073741e+00
1.091487518200000784e+00,1.293640893983905471e+00
1.125873299065883293e+00,1.391708429151721882e+00
1.645010794770141116e+00,9.561342849565656055e-01
1.078366103259867481e+00,1.276307919602439167e+00
1.133780066866395098e+00,1.107118447870193201e+00
6.186437176573366115e-01,1.261214525929447605e+00
6.535671637463320582e-01,9.031700609312843797e-01
5.362728813143924356e-01,1.715917686902555639e+00
1.042144778953045581e+00,1.225977470072502573e+00
7.710674057966818706e-01,1.508615753298186313e+00
9.551219669081256747e-01,1.311190028652266859e+00
1.354741804979046504e+00,1.154839138893872796e+00
9.340826351656044135e-01,1.072405755037257435e+00
1.553220269402967313e+00,1.359166156975761375e+00
5.603904444130590745e-01,1.116447463408260399e+00
1.380446570882870816e+00,1.172274315006621048e+00
1.434115855003881945e+00,8.393502162752127793e-01
1.115826815877156486e+00,8.420427392338747374e-01
1.094266369460756172e+00,1.254569556848590395e+00
1.192433462416480960e+00,1.402117671372923757e+00
6.135592417013976396e-01,1.704992335596352770e+00
1.416970253573209160e+00,7.192342929129957874e-01
1.042955808677304752e+00,1.383657387128031324e+00
1.190968598930493672e+00,1.160833141570526861e+00
1.469810017711776329e+00,1.213484258146434680e+00
7.327075777376178545e-01,1.305884974681535526e+00
1.629401923272105979e+00,1.461769494785595924e+00
1.040410618846403956e+00,7.922446930506563678e-01
1.486729758317116401e+00,1.095435521525974565e+00
1.034432163903081126e+00,6.913532720964959966e-01
7.140029850343311280e-01,7.522562515910490299e-01
1.094858089023695191e+00,1.070425431927766180e+00
8.218779409318485163e-01,1.177036702856201433e+00
1.265269577901543263e+00,1.428908274988209381e+00
8.142050995376231004e-01,1.568878152956553640e+00
9.136445074852794779e-01,1.388313952360988424e+00
9.943685569248257305e-01,1.294397775864128519e+00
1.201309635635190443e+00,1.318515931609719471e+00
1.070177812174296639e+00,1.629105784415336045e+00
1.024617905691624919e+00,1.368910963178806339e+00
1.279445646291095695e+00,7.762952319542734125e-01
1.574773953092378775e+00,1.232932665184505394e+00
1.419877899228334073e+00,6.091348529571117831e-01
2.945929408535372662e-01,8.191083153424437713e-01
5.413307850357121920e-01,8.826927982667543970e-01
1.200803580857301656e+00,9.453724816208325388e-01
1.172530027406603725e+00,6.454821699155446346e-01
8.716388276208348884e-01,1.037473723565504269e+00
1.517806507822882178e+00,7.812138191775267471e-01
8.215753557740927970e-01,9.319155787813963032e-01
1.083988852483096288e+00,5.768254559316060570e-01
1.022699321914375847e+00,4.935595502603400964e-01
6.856018312437200946e-01,1.395205853047483568e+00
1.221084404502135401e+00,1.543594547229240943e+00
8.381505433340006306e-01,9.257314413273682874e-01
6.476710219811379066e-01,1.241907924692819742e+00
1.267815491369918668e+00,9.002859401783210869e-01
1.427391639099899967e+00,1.177202335801978528e+00
1.341346257769069128e+00,1.272671313304306384e+00
1.512255662478252827e+00,1.323545644995620219e+00
1.405014009022856891e+00,1.283488928338097246e+00
1.237884890244011826e+00,1.210791597312044221e+00
1.320571695312336313e+00,1.665934846262081548e+00
1.369827103913092481e+00,9.877711375673401406e-01
1.504768727493569935e+00,1.161575454438948718e+00
9.759405599064163717e-01,1.152836408296905590e+00
1.161404369901440248e+00,1.209346546578534687e+00
1.300203496869902331e+00,1.627011301734131665e+00
8.631465549566775808e-01,1.200634756127023861e+00
1.253339301280565810e+00,8.419786905287912626e-01
8.444648338999297676e-01,1.195346629348472467e+00
8.457841308717127804e-01,1.221187877431868296e+00
1.139619334495177938e+00,1.614022346381091655e+00
1.112237148359920269e+00,1.088299002595092935e+00
1.189375479569126481e+00,1.396517453009727960e+00
8.319848385810558744e-01,1.146534985938561402e+00
6.447607906866319460e-01,1.024019428549179711e+00
1.105459475681657588e+00,9.351080898034723754e-01
1.203554108503568143e+00,5.132243485548857453e-01
1.356355203872152027e+00,1.135090929142586580e+00
1.041278103709057046e+00,8.892579954079979920e-01
6.110108146095174497e-01,1.097173877834182631e+00
9.795552957958583162e-01,8.766697564845843393e-01
1.086634700575103807e+00,1.072826235535939254e+00
1.115226954524999536e+00,1.296766573794315702e+00
1.396824656106093521e+00,1.250585834209995584e+00
8.575408862088378381e-01,8.529564714622448474e-01
1.249096429437517974e+00,8.712346255431626663e-01
1.293469082350411137e+00,1.334306469201406831e+00
7.778688161627729247e-01,7.597789821114753206e-01
1.286488016205196816e+00,5.857881799877813211e-01
8.354830524968659411e-01,1.016645744804971940e+00
1.406031936273541838e+00,9.242338200465594067e-01
4.395660448460039227e-01,1.221257283580392539e+00
1.007581298161925876e+00,1.076161825395897775e+00
1.069834283815154219e+00,8.871343179434532100e-01
1.010758935985792251e+00,1.226383049170932438e+00
1.027724995541372088e+00,1.434922600752662536e+00
1.175585820820865601e+00,1.197543547309871670e+00
5.888930553859754724e-01,6.769604209715505139e-01
1.288846226949554197e+00,7.685788536235107493e-01
1.116398709993609462e+00,1.127288072438801914e+00
9.671540095987098962e-01,1.062069491585636793e+00
1.189794350214830709e+00,1.186443300547002533e+00
1.175510897683949452e+00,1.104259106526069178e+00
1.267397110447427755e+00,1.282251609708300100e+00
1.489317345879527688e+00,1.457214889718026374e+00
1.033978609148106687e+00,6.617647534363660933e-01
1.239861550567518345e+00,1.377225975588006301e+00
1.371628737653156183e+00,1.521362266047815215e+00
1.272589684183096592e+00,1.416275680486458910e+00
6.532882320190734893e-01,1.249553278203650697e+00
1.079093112614061711e+00,1.162419931844615117e+00
1.601075072240365715e+00,1.131719430165929685e+00
8.533557871861987554e-01,1.316530785522073144e+00
1.034505578873820886e+00,1.572756206788914479e+00
8.994983953950812516e-01,1.299633696073796640e+00
1.166419294776135374e+00,5.983799332341075417e-01
1.246597776669880808e+00,8.260461592070776904e-01
1.093228987573770405e+00,5.549585333598222592e-01
1.079200561943910008e+00,9.674577690450099077e-01
1.587547642388027258e+00,8.699640068043553720e-01
8.127064695694298235e-01,1.110941372742577427e+00
3.163339416359984835e-01,7.358161602696278170e-01
8.642254153334312239e-01,1.533334057440735476e+00
5.133716240642763884e-01,9.150792955886520863e-01
1.171147250724527966e+00,5.435250071816988271e-01
6.661520341364970399e-01,7.049382902295584508e-01
7.872139725698689139e-01,1.354158267750243727e+00
1.076128907938140866e+00,1.087355916230542396e+00
1.037331449160710406e+00,1.123934478107799118e+00
8.383808940437053048e-01,9.113396880908509745e-01
8.727566562954893747e-01,1.073615887724604256e+00
1.433634918141121428e+00,1.010015357980260875e+00
1.430323369507931153e+00,1.055136378388109364e+00
